movie_odid,display_name,chart_date,revenue,total_revenue
223030100,Hacksaw Ridge,2018-12-09,57347,18511654
223030100,Hacksaw Ridge,2018-12-16,46564,18558218
223030100,Hacksaw Ridge,2018-12-23,41138,18599356
223030100,Hacksaw Ridge,2018-12-30,35882,18635238
223030100,Hacksaw Ridge,2019-01-06,36338,18671576
223030100,Hacksaw Ridge,2019-01-13,32140,18703716
223030100,Hacksaw Ridge,2019-01-20,36921,18740637
223040100,Gold,2017-05-07,2384922,2384922
223040100,Gold,2017-05-14,2094932,4479854
223040100,Gold,2017-05-21,1472711,5952565
223040100,Gold,2017-05-28,1044052,6996617
223040100,Gold,2017-06-04,750404,7747021
223040100,Gold,2017-06-11,514570,8261591
223080100,Star Wars Ep. VIII: The Last Jedi,2018-04-01,1690326,1690326
223080100,Star Wars Ep. VIII: The Last Jedi,2018-04-08,1678510,3368836
223080100,Star Wars Ep. VIII: The Last Jedi,2018-04-15,1378362,4747198
223080100,Star Wars Ep. VIII: The Last Jedi,2018-04-22,811015,5558213
223080100,Star Wars Ep. VIII: The Last Jedi,2018-04-29,488524,6046737
223080100,Star Wars Ep. VIII: The Last Jedi,2018-05-06,435485,6482222
223100100,Manchester by the Sea,2017-02-26,1558433,1558433
223100100,Manchester by the Sea,2017-03-05,1692173,3250606
223100100,Manchester by the Sea,2017-03-12,1191251,4441857
223100100,Manchester by the Sea,2017-03-19,922004,5363861
223100100,Manchester by the Sea,2017-03-26,644016,6007877
223100100,Manchester by the Sea,2017-04-02,296706,6304583
223100100,Manchester by the Sea,2019-02-10,56679,6361262
223160100,Criminal Activities,2016-02-21,1192702,1192702
223160100,Criminal Activities,2016-02-28,807367,2000069
223160100,Criminal Activities,2016-03-06,472425,2472494
223460100,Love & Friendship,2016-10-09,496195,496195
223460100,Love & Friendship,2016-10-16,399293,895488
223550100,Irrational Man,2016-01-17,740267,740267
223550100,Irrational Man,2016-01-24,433845,1174112
223670100,Extortion,2017-05-21,690912,690912
223670100,Extortion,2017-05-28,443741,1134653
223800100,Free Fire,2017-07-23,517289,517289
223800100,Free Fire,2017-07-30,299476,816765
223840100,Sicario,2016-01-10,5770364,5770364
223840100,Sicario,2016-01-17,4253815,10024179
223840100,Sicario,2016-01-24,2492490,12516669
223840100,Sicario,2016-01-31,1835052,14351721
223840100,Sicario,2016-02-07,1375286,15727007
223840100,Sicario,2016-02-14,1094017,16821024
223840100,Sicario,2016-02-21,817162,17638186
223840100,Sicario,2016-02-28,639678,18277864
223840100,Sicario,2016-03-06,710012,18987876
223840100,Sicario,2016-03-13,530359,19518235
223860100,Solace,2017-03-19,2426646,2426646
223860100,Solace,2017-03-26,1819264,4245910
223860100,Solace,2017-04-02,721450,4967360
223860100,Solace,2017-04-09,588139,5555499
223860100,Solace,2017-04-16,452523,6008022
223860100,Solace,2017-04-23,346568,6354590
224130100,Creed,2016-04-03,3098900,3098900
224130100,Creed,2016-04-10,2996102,6095002
224130100,Creed,2016-04-17,2447951,8542953
224130100,Creed,2016-04-24,1958314,10501267
224130100,Creed,2016-05-01,1461196,11962463
224130100,Creed,2016-05-08,1227782,13190245
224130100,Creed,2016-05-15,1063456,14253701
224130100,Creed,2016-05-22,917832,15171533
224130100,Creed,2016-05-29,803280,15974813
224130100,Creed,2016-06-05,666388,16641201
224130100,Creed,2016-06-12,469225,17110426
224140100,Spider-Man: Homecoming,2017-10-22,3158288,3158288
224140100,Spider-Man: Homecoming,2017-10-29,3002951,6161239
224140100,Spider-Man: Homecoming,2017-11-05,1837959,7999198
224140100,Spider-Man: Homecoming,2017-11-12,1417643,9416841
224140100,Spider-Man: Homecoming,2017-11-19,1095834,10512675
224140100,Spider-Man: Homecoming,2017-11-26,783973,11296648
224140100,Spider-Man: Homecoming,2017-12-03,701431,11998079
224140100,Spider-Man: Homecoming,2017-12-10,517246,12515325
224140100,Spider-Man: Homecoming,2017-12-17,398540,12913865
224140100,Spider-Man: Homecoming,2017-12-24,271362,13185227
224140100,Spider-Man: Homecoming,2019-03-10,51882,13237109
224140100,Spider-Man: Homecoming,2019-04-07,103678,13340787
224160100,Where Hope Grows,2015-08-30,671979,671979
224160100,Where Hope Grows,2015-09-06,417642,1089621
224750100,Tian jiang xiong shi,2015-12-27,818051,818051
224750100,Tian jiang xiong shi,2016-01-03,517582,1335633
224750100,Tian jiang xiong shi,2016-01-10,276400,1612033
224900100,The Blackcoat’s Daughter,2017-06-11,245969,245969
224910100,The House,2017-10-22,2158374,2158374
224910100,The House,2017-10-29,2041593,4199967
224910100,The House,2017-11-05,1364693,5564660
224910100,The House,2017-11-12,1199515,6764175
224910100,The House,2017-11-19,966996,7731171
224910100,The House,2017-11-26,709277,8440448
224910100,The House,2017-12-03,611188,9051636
224910100,The House,2017-12-10,587968,9639604
224910100,The House,2017-12-17,442336,10081940
224910100,The House,2017-12-24,295608,10377548
224910100,The House,2018-11-18,98614,10476162
224910100,The House,2018-11-25,71608,10547770
224910100,The House,2018-12-02,49089,10596859
224910100,The House,2018-12-09,51715,10648574
224910100,The House,2018-12-16,47622,10696196
224910100,The House,2018-12-23,39968,10736164
224910100,The House,2019-03-03,90718,10826882
224910100,The House,2019-03-10,87236,10914118
224910100,The House,2019-03-17,129775,11043893
224910100,The House,2019-03-24,59599,11103492
224910100,The House,2019-03-31,38987,11142479
225000100,Blade Runner 2049,2018-01-28,3286368,3286368
225000100,Blade Runner 2049,2018-02-04,2679401,5965769
225000100,Blade Runner 2049,2018-02-11,1624251,7590020
225000100,Blade Runner 2049,2018-02-18,1157976,8747996
225000100,Blade Runner 2049,2018-02-25,871482,9619478
225000100,Blade Runner 2049,2018-03-04,607404,10226882
225000100,Blade Runner 2049,2018-03-11,546998,10773880
225000100,Blade Runner 2049,2018-03-18,438089,11211969
225000100,Blade Runner 2049,2018-03-25,354387,11566356
225360100,Just Before I Go,2015-09-13,400198,400198
225360100,Just Before I Go,2015-09-20,289530,689728
225390100,Vendetta,2015-08-23,1035911,1035911
225390100,Vendetta,2015-08-30,571704,1607615
225670100,Backtrack,2016-05-01,591045,591045
225670100,Backtrack,2016-05-08,451150,1042195
225690100,Cartel Land,2016-04-10,317551,317551
225830100,The Gift,2015-11-08,2415523,2415523
225830100,The Gift,2015-11-15,2166850,4582373
225830100,The Gift,2015-11-22,1628430,6210803
225830100,The Gift,2015-11-29,1288506,7499309
225830100,The Gift,2015-12-06,1033719,8533028
225830100,The Gift,2015-12-13,883957,9416985
225830100,The Gift,2015-12-20,599355,10016340
225840100,The Boy,2016-06-12,1802199,1802199
225840100,The Boy,2016-06-19,1421291,3223490
225840100,The Boy,2016-06-26,1070203,4293693
225840100,The Boy,2016-07-03,761309,5055002
225840100,The Boy,2016-07-10,529175,5584177
225840100,The Boy,2016-07-17,487807,6071984
225840100,The Boy,2016-07-24,364324,6436308
226270100,Misconduct,2016-04-24,824299,824299
226270100,Misconduct,2016-05-01,642460,1466759
226270100,Misconduct,2016-05-08,407585,1874344
226430100,The Darkness,2016-10-09,1227153,1227153
226430100,The Darkness,2016-10-16,950870,2178023
226430100,The Darkness,2016-10-23,673771,2851794
226430100,The Darkness,2016-10-30,434570,3286364
226520100,Incredibles 2,2018-11-11,1841250,1841250
226520100,Incredibles 2,2018-11-18,1144769,2986019
226520100,Incredibles 2,2018-11-25,812426,3798445
226520100,Incredibles 2,2018-12-02,630376,4428821
226520100,Incredibles 2,2018-12-09,548722,4977543
226520100,Incredibles 2,2018-12-16,444821,5422364
226520100,Incredibles 2,2018-12-23,368293,5790657
226520100,Incredibles 2,2018-12-30,298777,6089434
226520100,Incredibles 2,2019-01-06,224056,6313490
226520100,Incredibles 2,2019-01-13,176401,6489891
226520100,Incredibles 2,2019-01-20,150179,6640070
226520100,Incredibles 2,2019-01-27,140568,6780638
226520100,Incredibles 2,2019-02-03,104436,6885074
226590100,Keeping Up with the Joneses,2017-02-19,1458985,1458985
226590100,Keeping Up with the Joneses,2017-02-26,1395479,2854464
226590100,Keeping Up with the Joneses,2017-03-05,1125468,3979932
226590100,Keeping Up with the Joneses,2017-03-12,1036407,5016339
226590100,Keeping Up with the Joneses,2017-03-19,974604,5990943
226590100,Keeping Up with the Joneses,2017-03-26,757890,6748833
226590100,Keeping Up with the Joneses,2017-04-02,345890,7094723
226590100,Keeping Up with the Joneses,2017-04-09,243187,7337910
226600100,Eddie the Eagle,2016-07-10,985483,985483
226600100,Eddie the Eagle,2016-07-17,817188,1802671
226600100,Eddie the Eagle,2016-07-24,571926,2374597
226600100,Eddie the Eagle,2016-07-31,407643,2782240
226650100,Beauty and the Beast,2017-06-11,2743658,2743658
226650100,Beauty and the Beast,2017-06-18,3281774,6025432
226650100,Beauty and the Beast,2017-06-25,2534808,8560240
226650100,Beauty and the Beast,2017-07-02,1452482,10012722
226650100,Beauty and the Beast,2017-07-09,1099105,11111827
226650100,Beauty and the Beast,2017-07-16,1054599,12166426
226650100,Beauty and the Beast,2017-07-23,1074067,13240493
226650100,Beauty and the Beast,2017-07-30,904187,14144680
226650100,Beauty and the Beast,2017-08-06,692059,14836739
226650100,Beauty and the Beast,2017-08-13,516751,15353490
226650100,Beauty and the Beast,2017-08-20,510332,15863822
226650100,Beauty and the Beast,2017-08-27,377490,16241312
226650100,Beauty and the Beast,2018-12-30,50163,16291475
226650100,Beauty and the Beast,2019-01-06,29356,16320831
226650100,Beauty and the Beast,2019-01-20,37087,16357918
226880100,Eye in the Sky,2016-07-03,1058987,1058987
226880100,Eye in the Sky,2016-07-10,726004,1784991
226880100,Eye in the Sky,2016-07-17,464088,2249079
227040100,Same Kind of Different as Me,2018-02-25,725258,725258
227040100,Same Kind of Different as Me,2018-03-04,493426,1218684
227120100,"Hello, My Name is Doris",2016-06-19,1282071,1282071
227120100,"Hello, My Name is Doris",2016-06-26,1013711,2295782
227120100,"Hello, My Name is Doris",2016-07-03,644306,2940088
227120100,"Hello, My Name is Doris",2016-07-10,386995,3327083
227470100,I Am Wrath,2016-07-31,1090426,1090426
227470100,I Am Wrath,2016-08-07,965739,2056165
227470100,I Am Wrath,2016-08-14,794926,2851091
227470100,I Am Wrath,2016-08-21,671294,3522385
227470100,I Am Wrath,2016-08-28,580302,4102687
227470100,I Am Wrath,2016-09-04,476128,4578815
227470100,I Am Wrath,2016-09-11,306818,4885633
227490100,Yip Man 3,2016-04-24,654981,654981
227490100,Yip Man 3,2016-05-01,378908,1033889
227610100,Renegades,2019-01-27,546823,546823
227610100,Renegades,2019-02-03,297408,844231
227610100,Renegades,2019-02-10,70899,915130
227610100,Renegades,2019-02-17,46785,961915
227610100,Renegades,2019-03-03,36673,998588
227610100,Renegades,2019-03-17,44007,1042595
227630100,The Last Face,2017-09-10,613883,613883
227630100,The Last Face,2017-09-17,425334,1039217
227640100,Money Monster,2016-09-11,2392061,2392061
227640100,Money Monster,2016-09-18,2488608,4880669
227640100,Money Monster,2016-09-25,1878750,6759419
227640100,Money Monster,2016-10-02,1220939,7980358
227640100,Money Monster,2016-10-09,926375,8906733
227640100,Money Monster,2016-10-16,784597,9691330
227640100,Money Monster,2016-10-23,584212,10275542
227640100,Money Monster,2016-10-30,371794,10647336
227840100,The Book of Henry,2017-11-05,599694,599694
227840100,The Book of Henry,2017-11-12,386355,986049
227840100,The Book of Henry,2019-03-31,35049,1021098
227960100,Patriots Day,2017-04-02,2673029,2673029
227960100,Patriots Day,2017-04-09,2363066,5036095
227960100,Patriots Day,2017-04-16,1585732,6621827
227960100,Patriots Day,2017-04-23,1098085,7719912
227960100,Patriots Day,2017-04-30,831557,8551469
227960100,Patriots Day,2017-05-07,675909,9227378
227960100,Patriots Day,2017-05-14,506962,9734340
227960100,Patriots Day,2017-05-21,494742,10229082
227960100,Patriots Day,2017-05-28,590294,10819376
227960100,Patriots Day,2017-06-04,527302,11346678
227960100,Patriots Day,2017-06-11,358277,11704955
228120100,Christopher Robin,2018-11-11,538566,538566
228120100,Christopher Robin,2018-11-18,648612,1187178
228120100,Christopher Robin,2018-11-25,549101,1736279
228120100,Christopher Robin,2018-12-02,447687,2183966
228120100,Christopher Robin,2018-12-09,378900,2562866
228120100,Christopher Robin,2018-12-16,316596,2879462
228120100,Christopher Robin,2018-12-23,226551,3106013
228120100,Christopher Robin,2018-12-30,189115,3295128
228120100,Christopher Robin,2019-01-06,116154,3411282
228120100,Christopher Robin,2019-01-13,91576,3502858
228120100,Christopher Robin,2019-01-20,88311,3591169
228120100,Christopher Robin,2019-01-27,75547,3666716
228120100,Christopher Robin,2019-02-03,79501,3746217
228260100,American Heist,2015-09-13,976730,976730
228260100,American Heist,2015-09-20,769078,1745808
228260100,American Heist,2015-09-27,448095,2193903
228260100,American Heist,2015-10-04,237566,2431469
228380100,Woodlawn,2016-01-31,1131820,1131820
228380100,Woodlawn,2016-02-07,1020373,2152193
228380100,Woodlawn,2016-02-14,674366,2826559
228380100,Woodlawn,2016-02-21,464187,3290746
228420100,Shot Caller,2017-10-22,533751,533751
228420100,Shot Caller,2017-10-29,370314,904065
228430100,The Birth of a Nation,2017-02-12,373287,373287
228430100,The Birth of a Nation,2017-02-19,261091,634378
229120100,Maze Runner: The Death Cure,2018-05-06,2217109,2217109
229120100,Maze Runner: The Death Cure,2018-05-13,1559011,3776120
229120100,Maze Runner: The Death Cure,2018-05-20,1059272,4835392
229120100,Maze Runner: The Death Cure,2018-05-27,781211,5616603
229120100,Maze Runner: The Death Cure,2018-06-03,557696,6174299
229120100,Maze Runner: The Death Cure,2018-06-10,378643,6552942
229120100,Maze Runner: The Death Cure,2018-06-17,232060,6785002
229120100,Maze Runner: The Death Cure,2019-02-24,50420,6835422
229280100,Blackway,2017-02-19,341527,341527
229280100,Blackway,2017-02-26,264672,606199
229340100,The Edge of Seventeen,2017-03-19,1416133,1416133
229340100,The Edge of Seventeen,2017-03-26,904455,2320588
229340100,The Edge of Seventeen,2017-04-02,376630,2697218
229340100,The Edge of Seventeen,2017-04-09,224315,2921533
229420100,Spider-Man: Into The Spider-Verse 3D,2019-03-03,107704,107704
229420100,Spider-Man: Into The Spider-Verse 3D,2019-03-10,89956,197660
229420100,Spider-Man: Into The Spider-Verse 3D,2019-03-17,94075,291735
229420100,Spider-Man: Into The Spider-Verse 3D,2019-03-24,924484,1216219
229420100,Spider-Man: Into The Spider-Verse 3D,2019-03-31,1069593,2285812
229420100,Spider-Man: Into The Spider-Verse 3D,2019-04-07,880222,3166034
229480100,Fifty Shades Darker,2017-06-11,2279051,2279051
229480100,Fifty Shades Darker,2017-06-18,1894920,4173971
229480100,Fifty Shades Darker,2017-06-25,1363181,5537152
229480100,Fifty Shades Darker,2017-07-02,667702,6204854
229480100,Fifty Shades Darker,2017-07-09,485246,6690100
229480100,Fifty Shades Darker,2017-07-16,354821,7044921
229480100,Fifty Shades Darker,2017-07-23,235962,7280883
229480100,Fifty Shades Darker,2018-02-11,564650,7845533
229480100,Fifty Shades Darker,2018-02-18,518480,8364013
229540100,American Made,2018-01-07,3562471,3562471
229540100,American Made,2018-01-14,3590698,7153169
229540100,American Made,2018-01-21,2625584,9778753
229540100,American Made,2018-01-28,1887361,11666114
229540100,American Made,2018-02-04,1298525,12964639
229540100,American Made,2018-02-11,888735,13853374
229540100,American Made,2018-02-18,841472,14694846
229540100,American Made,2018-02-25,595281,15290127
229540100,American Made,2018-03-04,491422,15781549
229540100,American Made,2018-03-11,416858,16198407
229540100,American Made,2018-03-18,304156,16502563
229540100,American Made,2018-03-25,266136,16768699
229550100,The Fate of the Furious,2017-08-13,3103610,3103610
229550100,The Fate of the Furious,2017-08-20,3095031,6198641
229550100,The Fate of the Furious,2017-08-27,1786964,7985605
229550100,The Fate of the Furious,2017-09-03,1292876,9278481
229550100,The Fate of the Furious,2017-09-10,1023139,10301620
229550100,The Fate of the Furious,2017-09-17,775581,11077201
229550100,The Fate of the Furious,2017-09-24,624945,11702146
229550100,The Fate of the Furious,2017-10-01,450818,12152964
229550100,The Fate of the Furious,2017-10-08,378501,12531465
229550100,The Fate of the Furious,2017-10-15,259743,12791208
229550100,The Fate of the Furious,2018-10-21,147987,12939195
229550100,The Fate of the Furious,2018-10-28,70753,13009948
229550100,The Fate of the Furious,2018-11-04,53619,13063567
229550100,The Fate of the Furious,2018-11-11,49162,13112729
229550100,The Fate of the Furious,2018-11-18,42843,13155572
229550100,The Fate of the Furious,2018-11-25,34083,13189655
229550100,The Fate of the Furious,2018-12-02,29248,13218903
229560100,Fifty Shades Freed,2018-05-13,2966718,2966718
229560100,Fifty Shades Freed,2018-05-20,2009118,4975836
229560100,Fifty Shades Freed,2018-05-27,1195664,6171500
229560100,Fifty Shades Freed,2018-06-03,674627,6846127
229560100,Fifty Shades Freed,2018-06-10,458590,7304717
229560100,Fifty Shades Freed,2018-06-17,320091,7624808
229560100,Fifty Shades Freed,2018-10-21,35174,7659982
229560100,Fifty Shades Freed,2018-10-28,27259,7687241
229560100,Fifty Shades Freed,2018-11-04,28752,7715993
229560100,Fifty Shades Freed,2019-02-10,50381,7766374
229560100,Fifty Shades Freed,2019-02-17,50826,7817200
229660100,White Boy Rick,2018-12-30,624648,624648
229660100,White Boy Rick,2019-01-06,571565,1196213
229660100,White Boy Rick,2019-01-13,587905,1784118
229660100,White Boy Rick,2019-01-20,589739,2373857
229660100,White Boy Rick,2019-01-27,494364,2868221
229660100,White Boy Rick,2019-02-03,437439,3305660
229660100,White Boy Rick,2019-02-10,147893,3453553
229660100,White Boy Rick,2019-02-17,98249,3551802
229660100,White Boy Rick,2019-02-24,150088,3701890
229660100,White Boy Rick,2019-03-03,80488,3782378
229660100,White Boy Rick,2019-03-10,84935,3867313
229660100,White Boy Rick,2019-03-24,46627,3913940
229840100,Nocturnal Animals,2017-03-26,1709749,1709749
229840100,Nocturnal Animals,2017-04-02,848686,2558435
229840100,Nocturnal Animals,2017-04-09,472517,3030952
229840100,Nocturnal Animals,2017-04-16,311530,3342482
229860100,I Still See You,2018-12-16,185195,185195
229860100,I Still See You,2018-12-23,80326,265521
229860100,I Still See You,2018-12-30,44304,309825
229860100,I Still See You,2019-01-06,28880,338705
229900100,Storks,2017-01-01,3229846,3229846
229900100,Storks,2017-01-08,2503002,5732848
229900100,Storks,2017-01-15,1719678,7452526
229900100,Storks,2017-01-22,1376695,8829221
229900100,Storks,2017-01-29,1067030,9896251
229900100,Storks,2017-02-05,1007514,10903765
229900100,Storks,2017-02-12,804170,11707935
229900100,Storks,2017-02-19,755188,12463123
229900100,Storks,2017-02-26,807962,13271085
229900100,Storks,2017-03-05,792359,14063444
229900100,Storks,2017-03-12,662313,14725757
229900100,Storks,2017-03-19,699469,15425226
229900100,Storks,2017-03-26,632574,16057800
229900100,Storks,2017-04-02,365670,16423470
229900100,Storks,2017-04-09,356180,16779650
229900100,Storks,2017-04-16,372374,17152024
229900100,Storks,2017-04-23,258154,17410178
229900100,Storks,2018-10-21,30104,17440282
229960100,Arrival,2017-02-19,3191831,3191831
229960100,Arrival,2017-02-26,3172998,6364829
229960100,Arrival,2017-03-05,2490607,8855436
229960100,Arrival,2017-03-12,1930304,10785740
229960100,Arrival,2017-03-19,1538528,12324268
229960100,Arrival,2017-03-26,1166531,13490799
229960100,Arrival,2017-04-02,531665,14022464
229960100,Arrival,2017-04-09,350924,14373388
229960100,Arrival,2017-04-16,249224,14622612
229960100,Arrival,2017-04-23,218672,14841284
229960100,Arrival,2019-03-03,35515,14876799
229970100,The 33,2016-03-13,1372498,1372498
229970100,The 33,2016-03-20,1178577,2551075
229970100,The 33,2016-03-27,852773,3403848
229970100,The 33,2016-04-03,491916,3895764
230020100,American Ultra,2015-11-29,1980143,1980143
230020100,American Ultra,2015-12-06,2129240,4109383
230020100,American Ultra,2015-12-13,1705653,5815036
230020100,American Ultra,2015-12-20,1172969,6988005
230020100,American Ultra,2015-12-27,624917,7612922
230150100,La La Land,2017-04-30,1718601,1718601
230150100,La La Land,2017-05-07,1615301,3333902
230150100,La La Land,2017-05-14,1271038,4604940
230150100,La La Land,2017-05-21,995653,5600593
230150100,La La Land,2017-05-28,832570,6433163
230150100,La La Land,2017-06-04,514801,6947964
230150100,La La Land,2017-06-11,297212,7245176
230410100,John Wick: Chapter Two,2017-06-18,4051573,4051573
230410100,John Wick: Chapter Two,2017-06-25,3747383,7798956
230410100,John Wick: Chapter Two,2017-07-02,1486324,9285280
230410100,John Wick: Chapter Two,2017-07-09,1553377,10838657
230410100,John Wick: Chapter Two,2017-07-16,1100082,11938739
230410100,John Wick: Chapter Two,2017-07-23,841369,12780108
230410100,John Wick: Chapter Two,2017-07-30,681702,13461810
230410100,John Wick: Chapter Two,2017-08-06,587124,14048934
230410100,John Wick: Chapter Two,2017-08-13,452196,14501130
230410100,John Wick: Chapter Two,2017-08-20,300058,14801188
230410100,John Wick: Chapter Two,2017-08-27,305278,15106466
230410100,John Wick: Chapter Two,2019-01-06,76642,15183108
230410100,John Wick: Chapter Two,2019-01-13,59583,15242691
230410100,John Wick: Chapter Two,2019-01-20,78333,15321024
230410100,John Wick: Chapter Two,2019-01-27,64342,15385366
230410100,John Wick: Chapter Two,2019-02-03,57277,15442643
230490100,Bad Moms,2016-11-27,4726666,4726666
230490100,Bad Moms,2016-12-04,4778375,9505041
230490100,Bad Moms,2016-12-11,3788047,13293088
230490100,Bad Moms,2016-12-18,2922563,16215651
230490100,Bad Moms,2016-12-25,1764659,17980310
230490100,Bad Moms,2017-01-01,2044683,20024993
230490100,Bad Moms,2017-01-08,1528097,21553090
230490100,Bad Moms,2017-01-15,1136550,22689640
230490100,Bad Moms,2017-01-22,869209,23558849
230490100,Bad Moms,2017-01-29,678908,24237757
230490100,Bad Moms,2017-02-05,544658,24782415
230490100,Bad Moms,2017-02-12,329553,25111968
230490100,Bad Moms,2017-02-19,230770,25342738
230490100,Bad Moms,2017-11-12,625654,25968392
230490100,Bad Moms,2017-11-19,519636,26488028
230490100,Bad Moms,2017-11-26,331041,26819069
230490100,Bad Moms,2017-12-03,249339,27068408
230490100,Bad Moms,2019-02-17,38704,27107112
230560100,Hell or High Water,2016-11-27,1641098,1641098
230560100,Hell or High Water,2016-12-04,1482730,3123828
230560100,Hell or High Water,2016-12-11,1021257,4145085
230560100,Hell or High Water,2016-12-18,685832,4830917
230560100,Hell or High Water,2016-12-25,520236,5351153
230560100,Hell or High Water,2017-01-01,567699,5918852
230560100,Hell or High Water,2017-01-29,344544,6263396
230560100,Hell or High Water,2017-02-05,239608,6503004
230560100,Hell or High Water,2017-03-05,478873,6981877
230560100,Hell or High Water,2017-03-12,341206,7323083
230720100,Anthropoid,2016-12-04,577705,577705
230720100,Anthropoid,2016-12-11,330697,908402
230750100,Beirut,2018-07-08,619573,619573
230750100,Beirut,2018-07-15,406908,1026481
230810100,Bleed for This,2017-03-19,635237,635237
230810100,Bleed for This,2017-03-26,469119,1104356
230840100,Early Man,2018-05-27,601148,601148
230840100,Early Man,2018-06-03,495008,1096156
230840100,Early Man,2018-06-10,345782,1441938
230840100,Early Man,2018-06-17,212526,1654464
231020100,Barbershop: The Next Cut,2016-08-28,1866453,1866453
231020100,Barbershop: The Next Cut,2016-09-04,1519119,3385572
231020100,Barbershop: The Next Cut,2016-09-11,1198262,4583834
231020100,Barbershop: The Next Cut,2016-09-18,831676,5415510
231020100,Barbershop: The Next Cut,2016-09-25,698958,6114468
231020100,Barbershop: The Next Cut,2016-10-02,553291,6667759
231020100,Barbershop: The Next Cut,2016-10-09,363730,7031489
231030100,10 Cloverfield Lane,2016-06-19,4476506,4476506
231030100,10 Cloverfield Lane,2016-06-26,3591442,8067948
231030100,10 Cloverfield Lane,2016-07-03,2186423,10254371
231030100,10 Cloverfield Lane,2016-07-10,1422685,11677056
231030100,10 Cloverfield Lane,2016-07-17,1108978,12786034
231030100,10 Cloverfield Lane,2016-07-24,888098,13674132
231030100,10 Cloverfield Lane,2016-07-31,721070,14395202
231030100,10 Cloverfield Lane,2016-08-07,572373,14967575
231030100,10 Cloverfield Lane,2016-08-14,375912,15343487
231030100,10 Cloverfield Lane,2019-02-10,41036,15384523
231030100,10 Cloverfield Lane,2019-03-10,41422,15425945
231040100,Kevin Hart: What Now?,2017-02-12,1186082,1186082
231040100,Kevin Hart: What Now?,2017-02-19,835940,2022022
231040100,Kevin Hart: What Now?,2017-02-26,621877,2643899
231040100,Kevin Hart: What Now?,2017-03-05,525592,3169491
231040100,Kevin Hart: What Now?,2017-03-12,371809,3541300
231050100,Fifty Shades of Black,2016-04-24,1537728,1537728
231050100,Fifty Shades of Black,2016-05-01,1078399,2616127
231050100,Fifty Shades of Black,2016-05-08,802184,3418311
231050100,Fifty Shades of Black,2016-05-15,645174,4063485
231050100,Fifty Shades of Black,2016-05-22,463868,4527353
231060100,Southside with You,2016-12-18,403500,403500
231060100,Southside with You,2016-12-25,278085,681585
231090100,Return to Sender,2015-10-04,397121,397121
231090100,Return to Sender,2015-10-11,329869,726990
231140100,Annihilation,2018-06-03,1184577,1184577
231140100,Annihilation,2018-06-10,967944,2152521
231140100,Annihilation,2018-06-17,746967,2899488
231140100,Annihilation,2018-06-24,467592,3367080
231140100,Annihilation,2018-07-01,367322,3734402
231160100,Delirium,2018-06-10,353874,353874
231160100,Delirium,2018-06-17,251073,604947
231170100,Incarnate,2017-04-09,437879,437879
231170100,Incarnate,2017-04-16,279646,717525
231320100,Chi-raq,2016-02-07,289671,289671
231580100,The Circle,2017-08-06,1697334,1697334
231580100,The Circle,2017-08-13,1568875,3266209
231580100,The Circle,2017-08-20,1159422,4425631
231580100,The Circle,2017-08-27,919272,5344903
231580100,The Circle,2017-09-03,703683,6048586
231580100,The Circle,2017-09-10,548032,6596618
231580100,The Circle,2017-09-17,351647,6948265
231670100,Miracles from Heaven,2016-07-17,2379065,2379065
231670100,Miracles from Heaven,2016-07-24,2236372,4615437
231670100,Miracles from Heaven,2016-07-31,2182729,6798166
231670100,Miracles from Heaven,2016-08-07,1703958,8502124
231670100,Miracles from Heaven,2016-08-14,1291699,9793823
231670100,Miracles from Heaven,2016-08-21,1128768,10922591
231670100,Miracles from Heaven,2016-08-28,946977,11869568
231670100,Miracles from Heaven,2016-09-04,754289,12623857
231670100,Miracles from Heaven,2016-09-11,609544,13233401
231670100,Miracles from Heaven,2016-09-18,480041,13713442
231670100,Miracles from Heaven,2016-09-25,322966,14036408
231670100,Miracles from Heaven,2016-10-02,260417,14296825
231840100,Colossal,2017-08-06,449220,449220
231840100,Colossal,2017-08-13,324327,773547
231910100,State Like Sleep,2019-03-17,80155,80155
232020100,Siberia,2018-09-23,569621,569621
232020100,Siberia,2018-09-30,468761,1038382
232020100,Siberia,2018-10-07,408062,1446444
232020100,Siberia,2018-10-14,295746,1742190
232020100,Siberia,2018-10-21,140223,1882413
232020100,Siberia,2018-10-28,92499,1974912
232020100,Siberia,2018-11-04,73046,2047958
232020100,Siberia,2018-11-11,71441,2119399
232020100,Siberia,2018-11-18,55386,2174785
232020100,Siberia,2018-11-25,37688,2212473
232020100,Siberia,2018-12-02,31746,2244219
232060100,Hands of Stone,2016-12-11,372366,372366
232060100,Hands of Stone,2016-12-18,264556,636922
232090100,Popstar: Never Stop Never Stopping,2016-09-18,1436172,1436172
232090100,Popstar: Never Stop Never Stopping,2016-09-25,905432,2341604
232090100,Popstar: Never Stop Never Stopping,2016-10-02,623491,2965095
232090100,Popstar: Never Stop Never Stopping,2016-10-09,406136,3371231
232130100,Underworld: Blood Wars,2017-04-30,434149,434149
232130100,Underworld: Blood Wars,2017-05-07,444117,878266
232130100,Underworld: Blood Wars,2017-05-14,300740,1179006
232350100,Daddy’s Home,2016-03-27,4834314,4834314
232350100,Daddy’s Home,2016-04-03,5583604,10417918
232350100,Daddy’s Home,2016-04-10,4436111,14854029
232350100,Daddy’s Home,2016-04-17,3428690,18282719
